,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
3506,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SFO', 'DEN')","('San Francisco, CA', 'Denver, CO')",967.0,3.574074074074074,270.0,1046.1636376153103
3507,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SFO', 'IAH')","('San Francisco, CA', 'Houston, TX')",1635.0,2.78021978021978,91.0,300.61782661782655
3508,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SFO', 'LAS')","('San Francisco, CA', 'Las Vegas, NV')",414.0,2.7142857142857144,70.0,428.3809523809523
3509,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SFO', 'ORD')","('San Francisco, CA', 'Chicago, IL')",1846.0,0.0,47.0,0.0
3510,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SFO', 'PHX')","('San Francisco, CA', 'Phoenix, AZ')",651.0,0.5333333333333333,15.0,4.266666666666667
3511,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SLC', 'ATL')","('Salt Lake City, UT', 'Atlanta, GA')",1590.0,3.5588235294117645,34.0,68.49643493761141
3512,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SLC', 'DEN')","('Salt Lake City, UT', 'Denver, CO')",391.0,2.107011070110701,271.0,266.86628399617325
3513,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SLC', 'LAS')","('Salt Lake City, UT', 'Las Vegas, NV')",368.0,0.0,21.0,0.0
3514,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SLC', 'ORD')","('Salt Lake City, UT', 'Chicago, IL')",1250.0,8.56140350877193,57.0,2202.5720551378445
3515,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SLC', 'PHX')","('Salt Lake City, UT', 'Phoenix, AZ')",507.0,0.0,1.0,
3516,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('SNA', 'DEN')","('Santa Ana, CA', 'Denver, CO')",846.0,0.08839779005524862,181.0,1.4143646408839774
3517,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'ATL')","('St. Louis, MO', 'Atlanta, GA')",484.0,0.11428571428571428,35.0,0.4571428571428571
3518,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'DEN')","('St. Louis, MO', 'Denver, CO')",770.0,5.989247311827957,93.0,412.3585787751284
3519,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'LAS')","('St. Louis, MO', 'Las Vegas, NV')",1371.0,4.142857142857143,91.0,362.92380952380955
3520,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'MCO')","('St. Louis, MO', 'Orlando, FL')",882.0,4.175824175824176,91.0,857.9465201465201
3521,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'RSW')","('St. Louis, MO', 'Fort Myers, FL')",979.0,0.0,5.0,0.0
3522,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('STL', 'TPA')","('St. Louis, MO', 'Tampa, FL')",869.0,0.0,13.0,0.0
3523,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'CLE')","('Tampa, FL', 'Cleveland, OH')",927.0,9.857142857142858,91.0,1142.4571428571433
3524,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'DEN')","('Tampa, FL', 'Denver, CO')",1506.0,1.8867924528301887,106.0,101.37753818508536
3525,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'ORD')","('Tampa, FL', 'Chicago, IL')",1012.0,0.0,13.0,0.0
3526,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'PHL')","('Tampa, FL', 'Philadelphia, PA')",920.0,3.838235294117647,68.0,400.8540386303775
3527,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'STL')","('Tampa, FL', 'St. Louis, MO')",869.0,2.0,13.0,34.5
3528,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TPA', 'TTN')","('Tampa, FL', 'Trenton, NJ')",955.0,3.088235294117647,34.0,305.71925133689837
3529,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'ATL')","('Trenton, NJ', 'Atlanta, GA')",701.0,1.1153846153846154,78.0,13.42807192807193
3530,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'CLT')","('Trenton, NJ', 'Charlotte, NC')",484.0,2.264705882352941,34.0,52.98841354723706
3531,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'DTW')","('Trenton, NJ', 'Detroit, MI')",464.0,1.4487179487179487,78.0,62.640193140193155
3532,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'FLL')","('Trenton, NJ', 'Fort Lauderdale, FL')",1026.0,0.0,55.0,0.0
3533,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'MCO')","('Trenton, NJ', 'Orlando, FL')",896.0,1.2857142857142858,105.0,34.59065934065934
3534,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'ORD')","('Trenton, NJ', 'Chicago, IL')",693.0,0.0,44.0,0.0
3535,F9,2044.176598942666,92.47712688000684,0.24187975120939878,Frontier Airlines Inc.,"('TTN', 'PBI')","('Trenton, NJ', 'West Palm Beach/Palm Beach, FL')",985.0,0.0,13.0,0.0
